Clinton,Trump,Rpt,State,Vote by county,Vote by town,Place
1524.0,3382.0,100,Minnesota,Yellow Medicine,,Yellow Medicine
1814.0,2768.0,100,Minnesota,Watonwan,,Watonwan
1679.0,2962.0,100,Minnesota,Swift,,Swift
1373.0,3091.0,100,Minnesota,Rock,,Rock
1225.0,3208.0,100,Minnesota,Marshall,,Marshall
1127.0,3338.0,100,Minnesota,Pipestone,,Pipestone
1295.0,2974.0,100,Minnesota,Murray,,Murray
1100.0,2925.0,100,Minnesota,Clearwater,,Clearwater
1301.0,2294.0,100,Minnesota,Lac Qui Parle,,Lac Qui Parle
1104.0,2063.0,100,Minnesota,Grant,,Grant
1912.0,1156.0,100,Minnesota,Cook,,Cook
893.0,2129.0,100,Minnesota,Wilkin,,Wilkin
1264.0,1699.0,100,Minnesota,Norman,,Norman
860.0,1930.0,100,Minnesota,Lincoln,,Lincoln
921.0,1607.0,100,Minnesota,Big Stone,,Big Stone
823.0,1349.0,100,Minnesota,Kittson,,Kittson
553.0,1540.0,100,Minnesota,Lake of the Woods,,Lake of the Woods
930.0,991.0,100,Minnesota,Mahnomen,,Mahnomen
540.0,1141.0,100,Minnesota,Red Lake,,Red Lake
631.0,1050.0,100,Minnesota,Traverse,,Traverse
64922.0,24919.0,100,Mississippi,Hinds,,Hinds
19892.0,42155.0,100,Mississippi,DeSoto,,DeSoto
20679.0,39710.0,100,Mississippi,Harrison,,Harrison
13741.0,46168.0,100,Mississippi,Rankin,,Rankin
13087.0,31204.0,100,Mississippi,Jackson,,Jackson
18358.0,25607.0,100,Mississippi,Madison,,Madison
9635.0,21695.0,100,Mississippi,Lee,,Lee
10910.0,17574.0,100,Mississippi,Lauderdale,,Lauderdale
7748.0,20076.0,100,Mississippi,Jones,,Jones
11271.0,15149.0,100,Mississippi,Forrest,,Forrest
11545.0,13124.0,100,Mississippi,Lowndes,,Lowndes
5044.0,18493.0,100,Mississippi,Lamar,,Lamar
7968.0,10872.0,100,Mississippi,Lafayette,,Lafayette
2919.0,15530.0,100,Mississippi,Pearl River,,Pearl River
8518.0,9420.0,100,Mississippi,Warren,,Warren
3320.0,13720.0,100,Mississippi,Hancock,,Hancock
7851.0,7671.0,100,Mississippi,Oktibbeha,,Oktibbeha
5485.0,10107.0,100,Mississippi,Monroe,,Monroe
7636.0,7748.0,100,Mississippi,Pike,,Pike
4458.0,10550.0,100,Mississippi,Lincoln,,Lincoln
7300.0,7371.0,100,Mississippi,Panola,,Panola
2684.0,11817.0,100,Mississippi,Alcorn,,Alcorn
7944.0,6525.0,100,Mississippi,Marshall,,Marshall
9847.0,4541.0,100,Mississippi,Washington,,Washington
8410.0,4251.0,100,Mississippi,Bolivar,,Bolivar
6921.0,5125.0,100,Mississippi,Adams,,Adams
6203.0,5576.0,100,Mississippi,Copiah,,Copiah
2123.0,9442.0,100,Mississippi,Pontotoc,,Pontotoc
3572.0,7697.0,100,Mississippi,Marion,,Marion
3871.0,7393.0,100,Mississippi,Simpson,,Simpson
3804.0,7385.0,100,Mississippi,Tate,,Tate
1969.0,9161.0,100,Mississippi,Union,,Union
4386.0,5940.0,100,Mississippi,Grenada,,Grenada
2668.0,7613.0,100,Mississippi,Neshoba,,Neshoba
5695.0,4136.0,100,Mississippi,Clay,,Clay
5221.0,4568.0,100,Mississippi,Yazoo,,Yazoo
2067.0,7647.0,100,Mississippi,Prentiss,,Prentiss
3999.0,5742.0,100,Mississippi,Scott,,Scott
1013.0,8652.0,100,Mississippi,George,,George
1100.0,8385.0,100,Mississippi,Itawamba,,Itawamba
6677.0,2757.0,100,Mississippi,Leflore,,Leflore
3493.0,5957.0,100,Mississippi,Wayne,,Wayne
6560.0,2768.0,100,Mississippi,Sunflower,,Sunflower
1808.0,7182.0,100,Mississippi,Tippah,,Tippah
6378.0,2426.0,100,Mississippi,Coahoma,,Coahoma
3267.0,5423.0,100,Mississippi,Covington,,Covington
3778.0,4874.0,100,Mississippi,Winston,,Winston
2549.0,5929.0,100,Mississippi,Newton,,Newton
4367.0,4032.0,100,Mississippi,Jasper,,Jasper
3579.0,4775.0,100,Mississippi,Leake,,Leake
990.0,7117.0,100,Mississippi,Tishomingo,,Tishomingo
3649.0,4127.0,100,Mississippi,Chickasaw,,Chickasaw
2556.0,5088.0,100,Mississippi,Clarke,,Clarke
1598.0,5877.0,100,Mississippi,Smith,,Smith
2847.0,4288.0,100,Mississippi,Attala,,Attala
5820.0,1151.0,100,Mississippi,Holmes,,Holmes
2688.0,4282.0,100,Mississippi,Amite,,Amite
1400.0,4810.0,100,Mississippi,Stone,,Stone
1884.0,4360.0,100,Mississippi,Calhoun,,Calhoun
2181.0,4072.0,100,Mississippi,Lawrence,,Lawrence
3720.0,2466.0,100,Mississippi,Jeff Davis,,Jeff Davis
2574.0,3366.0,100,Mississippi,Yalobusha,,Yalobusha
2475.0,3374.0,100,Mississippi,Walthall,,Walthall
3337.0,2462.0,100,Mississippi,Tallahatchie,,Tallahatchie
4330.0,1181.0,100,Mississippi,Noxubee,,Noxubee
1648.0,3774.0,100,Mississippi,Carroll,,Carroll
1220.0,4135.0,100,Mississippi,Perry,,Perry
956.0,4309.0,100,Mississippi,Greene,,Greene
1001.0,3949.0,100,Mississippi,Webster,,Webster
2827.0,1778.0,100,Mississippi,Kemper,,Kemper
1471.0,2685.0,100,Mississippi,Franklin,,Franklin
2826.0,1305.0,100,Mississippi,Wilkinson,,Wilkinson
1775.0,2334.0,100,Mississippi,Montgomery,,Montgomery
1198.0,2763.0,100,Mississippi,Choctaw,,Choctaw
1713.0,2240.0,100,Mississippi,Benton,,Benton
3337.0,489.0,100,Mississippi,Jefferson,,Jefferson
2652.0,924.0,100,Mississippi,Humphreys,,Humphreys
2577.0,840.0,100,Mississippi,Tunica,,Tunica
2303.0,998.0,100,Mississippi,Quitman,,Quitman
2523.0,414.0,100,Mississippi,Claiborne,,Claiborne
1290.0,619.0,100,Mississippi,Sharkey,,Sharkey
395.0,298.0,100,Mississippi,Issaquena,,Issaquena
280866.0,199081.0,100,Missouri,St. Louis County,,St. Louis County
163723.0,114777.0,100,Missouri,Jackson,,Jackson
68225.0,120899.0,100,Missouri,St. Charles,,St. Charles
42400.0,77387.0,100,Missouri,Greene,,Greene
101487.0,20281.0,100,Missouri,St. Louis City,,St. Louis City
45182.0,57328.0,100,Missouri,Clay,,Clay
31546.0,68973.0,100,Missouri,Jefferson,,Jefferson
41072.0,36146.0,100,Missouri,Boone,,Boone
14816.0,33006.0,100,Missouri,Cass,,Cass
12339.0,35420.0,100,Missouri,Franklin,,Franklin
10565.0,35058.0,100,Missouri,Jasper,,Jasper
18915.0,24975.0,100,Missouri,Platte,,Platte
8505.0,30941.0,100,Missouri,Christian,,Christian
10907.0,24610.0,100,Missouri,Cole,,Cole
8468.0,26939.0,100,Missouri,Cape Girardeau,,Cape Girardeau
12010.0,21315.0,100,Missouri,Buchanan,,Buchanan
4988.0,20546.0,100,Missouri,Newton,,Newton
5561.0,18111.0,100,Missouri,Lincoln,,Lincoln
6250.0,17467.0,100,Missouri,St. Francois,,St. Francois
4367.0,18240.0,100,Missouri,Taney,,Taney
4706.0,16721.0,100,Missouri,Camden,,Camden
5924.0,13702.0,100,Missouri,Johnson,,Johnson
4988.0,13052.0,100,Missouri,Callaway,,Callaway
4761.0,12699.0,100,Missouri,Phelps,,Phelps
4322.0,12792.0,100,Missouri,Pettis,,Pettis
2880.0,13888.0,100,Missouri,Howell,,Howell
3574.0,13168.0,100,Missouri,Scott,,Scott
3036.0,13647.0,100,Missouri,Butler,,Butler
2918.0,9870.0,89,Missouri,Pulaski,,Pulaski
3173.0,12829.0,100,Missouri,Webster,,Webster
2898.0,13084.0,100,Missouri,Lawrence,,Lawrence
2886.0,13149.0,100,Missouri,Stone,,Stone
2543.0,12834.0,100,Missouri,LaClede,,LaClede
4047.0,10977.0,100,Missouri,Lafayette,,Lafayette
3915.0,11109.0,100,Missouri,Warren,,Warren
2710.0,11427.0,100,Missouri,Barry,,Barry
2630.0,10435.0,100,Missouri,Polk,,Polk
1873.0,11077.0,100,Missouri,Stoddard,,Stoddard
2993.0,9418.0,100,Missouri,Marion,,Marion
1750.0,9285.0,100,Missouri,Miller,,Miller
1728.0,8875.0,100,Missouri,Texas,,Texas
3088.0,7103.0,100,Missouri,Ray,,Ray
2360.0,8026.0,100,Missouri,Dunklin,,Dunklin
2283.0,7529.0,100,Missouri,Randolph,,Randolph
2572.0,7058.0,100,Missouri,Clinton,,Clinton
3495.0,6019.0,100,Missouri,Adair,,Adair
2567.0,6981.0,100,Missouri,Audrain,,Audrain
1824.0,7724.0,100,Missouri,Crawford,,Crawford
2356.0,7072.0,100,Missouri,Henry,,Henry
2024.0,7212.0,100,Missouri,Benton,,Benton
2529.0,6379.0,100,Missouri,Nodaway,,Nodaway
1926.0,7047.0,100,Missouri,Washington,,Washington
2787.0,5977.0,100,Missouri,Saline,,Saline
2045.0,6665.0,100,Missouri,Andrew,,Andrew
1768.0,6757.0,100,Missouri,Morgan,,Morgan
1520.0,6907.0,100,Missouri,Perry,,Perry
1706.0,6526.0,100,Missouri,Vernon,,Vernon
2540.0,5495.0,100,Missouri,Ste. Genevieve,,Ste. Genevieve
1329.0,6599.0,100,Missouri,McDonald,,McDonald
1166.0,6703.0,100,Missouri,Wright,,Wright
1617.0,6000.0,100,Missouri,Bates,,Bates
1932.0,5623.0,100,Missouri,Cooper,,Cooper
1518.0,5794.0,100,Missouri,Macon,,Macon
1519.0,5670.0,100,Missouri,Gasconade,,Gasconade
1271.0,5895.0,100,Missouri,Dallas,,Dallas
1806.0,5274.0,100,Missouri,Pike,,Pike
1933.0,5270.0,100,Missouri,New Madrid,,New Madrid
998.0,5845.0,100,Missouri,Osage,,Osage
1237.0,5344.0,100,Missouri,Moniteau,,Moniteau
978.0,5599.0,100,Missouri,Dent,,Dent
984.0,5486.0,100,Missouri,Douglas,,Douglas
1265.0,4879.0,100,Missouri,Livingston,,Livingston
1010.0,5019.0,100,Missouri,Cedar,,Cedar
1946.0,3964.0,100,Missouri,Pemiscot,,Pemiscot
795.0,4958.0,100,Missouri,Barton,,Barton
946.0,4640.0,100,Missouri,Wayne,,Wayne
705.0,4827.0,100,Missouri,Bollinger,,Bollinger
1239.0,4084.0,100,Missouri,Linn,,Linn
830.0,4520.0,100,Missouri,Ripley,,Ripley
1118.0,4124.0,100,Missouri,Montgomery,,Montgomery
1005.0,4102.0,100,Missouri,Madison,,Madison
1138.0,3969.0,100,Missouri,Ralls,,Ralls
1458.0,3600.0,100,Missouri,Mississippi,,Mississippi
1279.0,3277.0,100,Missouri,Howard,,Howard
1016.0,3539.0,100,Missouri,Hickory,,Hickory
865.0,3668.0,100,Missouri,Oregon,,Oregon
936.0,3501.0,100,Missouri,St. Clair,,St. Clair
824.0,3540.0,100,Missouri,DeKalb,,DeKalb
724.0,3639.0,100,Missouri,Ozark,,Ozark
794.0,3559.0,100,Missouri,Maries,,Maries
933.0,3343.0,100,Missouri,Lewis,,Lewis
780.0,3462.0,100,Missouri,Grundy,,Grundy
745.0,3480.0,100,Missouri,Carroll,,Carroll
837.0,3231.0,100,Missouri,Caldwell,,Caldwell
933.0,3173.0,100,Missouri,Iron,,Iron
853.0,3159.0,100,Missouri,Monroe,,Monroe
888.0,2948.0,100,Missouri,Chariton,,Chariton
637.0,3184.0,100,Missouri,Dade,,Dade
776.0,2966.0,100,Missouri,Shannon,,Shannon
730.0,2763.0,100,Missouri,Daviess,,Daviess
574.0,2965.0,100,Missouri,Harrison,,Harrison
724.0,2458.0,100,Missouri,Clark,,Clark
606.0,2524.0,100,Missouri,Shelby,,Shelby
605.0,2304.0,100,Missouri,Gentry,,Gentry
540.0,2402.0,100,Missouri,Reynolds,,Reynolds
436.0,2323.0,100,Missouri,Carter,,Carter
541.0,2059.0,100,Missouri,Atchison,,Atchison
526.0,1884.0,100,Missouri,Sullivan,,Sullivan
346.0,1926.0,100,Missouri,Holt,,Holt
352.0,1936.0,100,Missouri,Putnam,,Putnam
365.0,1525.0,100,Missouri,Scotland,,Scotland
354.0,1505.0,100,Missouri,Schuyler,,Schuyler
379.0,1413.0,100,Missouri,Knox,,Knox
216.0,1486.0,100,Missouri,Mercer,,Mercer
195.0,808.0,100,Missouri,Worth,,Worth
21117.0,38675.0,100,Montana,Yellowstone,,Yellowstone
30740.0,21699.0,100,Montana,Missoula,,Missoula
23879.0,23360.0,100,Montana,Gallatin,,Gallatin
13233.0,30079.0,100,Montana,Flathead,,Flathead
12053.0,19343.0,100,Montana,Cascade,,Cascade
14331.0,16665.0,100,Montana,Lewis and Clark,,Lewis and Clark
6166.0,14673.0,100,Montana,Ravalli,,Ravalli
8545.0,6252.0,100,Montana,Silver Bow,,Silver Bow
4703.0,7453.0,100,Montana,Lake,,Lake
2040.0,6720.0,100,Montana,Lincoln,,Lincoln
3521.0,4872.0,100,Montana,Park,,Park
1975.0,4099.0,100,Montana,Jefferson,,Jefferson
2350.0,3446.0,100,Montana,Hill,,Hill
1824.0,3729.0,100,Montana,Carbon,,Carbon
1211.0,4268.0,100,Montana,Sanders,,Sanders
1196.0,4235.0,100,Montana,Fergus,,Fergus
1172.0,3638.0,100,Montana,Custer,,Custer
3076.0,1598.0,100,Montana,Glacier,,Glacier
904.0,3630.0,100,Montana,Stillwater,,Stillwater
669.0,3885.0,100,Montana,Richland,,Richland
1175.0,3280.0,100,Montana,Madison,,Madison
1115.0,3243.0,100,Montana,Beaverhead,,Beaverhead
786.0,3298.0,100,Montana,Dawson,,Dawson
2061.0,1833.0,100,Montana,Big Horn,,Big Horn
2018.0,1736.0,100,Montana,Deer Lodge,,Deer Lodge
886.0,2697.0,100,Montana,Valley,,Valley
1504.0,1722.0,100,Montana,Roosevelt,,Roosevelt
969.0,2211.0,100,Montana,Rosebud,,Rosebud
803.0,2152.0,100,Montana,Teton,,Teton
566.0,2329.0,100,Montana,Broadwater,,Broadwater
549.0,2017.0,100,Montana,Powell,,Powell
737.0,1786.0,100,Montana,Pondera,,Pondera
1187.0,1259.0,100,Montana,Blaine,,Blaine
729.0,1676.0,100,Montana,Chouteau,,Chouteau
331.0,1961.0,100,Montana,Musselshell,,Musselshell
315.0,1715.0,100,Montana,Phillips,,Phillips
398.0,1580.0,100,Montana,Sweet Grass,,Sweet Grass
399.0,1495.0,100,Montana,Toole,,Toole
515.0,1322.0,100,Montana,Mineral,,Mineral
476.0,1237.0,100,Montana,Sheridan,,Sheridan
469.0,1185.0,100,Montana,Granite,,Granite
154.0,1276.0,100,Montana,Fallon,,Fallon
232.0,867.0,100,Montana,Judith Basin,,Judith Basin
154.0,858.0,100,Montana,McCone,,McCone
127.0,880.0,100,Montana,Powder River,,Powder River
191.0,728.0,100,Montana,Meagher,,Meagher
167.0,729.0,100,Montana,Daniels,,Daniels
205.0,695.0,100,Montana,Liberty,,Liberty
179.0,698.0,100,Montana,Wheatland,,Wheatland
70.0,677.0,100,Montana,Carter,,Carter
34.0,653.0,100,Montana,Garfield,,Garfield
100.0,555.0,100,Montana,Prairie,,Prairie
55.0,460.0,100,Montana,Wibaux,,Wibaux
71.0,365.0,100,Montana,Golden Valley,,Golden Valley
59.0,350.0,100,Montana,Treasure,,Treasure
30.0,276.0,100,Montana,Petroleum,,Petroleum
105207.0,102151.0,100,Nebraska,Douglas,,Douglas
60533.0,60456.0,100,Nebraska,Lancaster,,Lancaster
27704.0,44649.0,100,Nebraska,Sarpy,,Sarpy
6142.0,14139.0,100,Nebraska,Hall,,Hall
4690.0,14424.0,100,Nebraska,Buffalo,,Buffalo
2878.0,11992.0,100,Nebraska,Lincoln,,Lincoln
4451.0,9736.0,100,Nebraska,Dodge,,Dodge
2612.0,10864.0,100,Nebraska,Platte,,Platte
2663.0,10518.0,100,Nebraska,Madison,,Madison
3151.0,9952.0,100,Nebraska,Scotts Bluff,,Scotts Bluff
3272.0,9205.0,100,Nebraska,Adams,,Adams
3461.0,8388.0,100,Nebraska,Cass,,Cass
2509.0,7486.0,100,Nebraska,Saunders,,Saunders
2606.0,7374.0,100,Nebraska,Washington,,Washington
2930.0,6333.0,100,Nebraska,Gage,,Gage
2116.0,5935.0,100,Nebraska,Dawson,,Dawson
1881.0,5451.0,100,Nebraska,Seward,,Seward
2017.0,4833.0,100,Nebraska,Otoe,,Otoe
2904.0,4028.0,100,Nebraska,Dakota,,Dakota
1181.0,4686.0,100,Nebraska,York,,York
635.0,4616.0,100,Nebraska,Custer,,Custer
638.0,4212.0,100,Nebraska,Red Willow,,Red Willow
522.0,4275.0,100,Nebraska,Holt,,Holt
873.0,3763.0,100,Nebraska,Hamilton,,Hamilton
1630.0,2849.0,100,Nebraska,Saline,,Saline
953.0,3550.0,100,Nebraska,Box Butte,,Box Butte
571.0,3832.0,100,Nebraska,Phelps,,Phelps
702.0,3610.0,100,Nebraska,Cheyenne,,Cheyenne
572.0,3533.0,100,Nebraska,Cedar,,Cedar
715.0,3181.0,100,Nebraska,Knox,,Knox
712.0,3095.0,100,Nebraska,Cuming,,Cuming
560.0,3203.0,100,Nebraska,Keith,,Keith
690.0,3068.0,100,Nebraska,Butler,,Butler
828.0,2675.0,100,Nebraska,Wayne,,Wayne
601.0,2914.0,100,Nebraska,Merrick,,Merrick
798.0,2684.0,100,Nebraska,Richardson,,Richardson
382.0,3052.0,100,Nebraska,Pierce,,Pierce
785.0,2559.0,100,Nebraska,Dawes,,Dawes
928.0,2360.0,100,Nebraska,Burt,,Burt
831.0,2387.0,100,Nebraska,Jefferson,,Jefferson
550.0,2519.0,100,Nebraska,Kearney,,Kearney
381.0,2717.0,100,Nebraska,Antelope,,Antelope
857.0,2171.0,100,Nebraska,Colfax,,Colfax
317.0,2623.0,100,Nebraska,Cherry,,Cherry
765.0,2068.0,100,Nebraska,Nemaha,,Nemaha
470.0,2373.0,100,Nebraska,Clay,,Clay
544.0,2284.0,100,Nebraska,Howard,,Howard
610.0,2100.0,100,Nebraska,Fillmore,,Fillmore
414.0,2299.0,100,Nebraska,Boone,,Boone
417.0,2173.0,100,Nebraska,Stanton,,Stanton
556.0,2041.0,100,Nebraska,Dixon,,Dixon
490.0,1993.0,100,Nebraska,Thayer,,Thayer
286.0,2192.0,100,Nebraska,Sheridan,,Sheridan
411.0,2019.0,100,Nebraska,Polk,,Polk
304.0,1915.0,100,Nebraska,Furnas,,Furnas
337.0,1770.0,100,Nebraska,Valley,,Valley
282.0,1788.0,100,Nebraska,Morrill,,Morrill
348.0,1709.0,100,Nebraska,Nuckolls,,Nuckolls
560.0,1348.0,100,Nebraska,Johnson,,Johnson
911.0,1013.0,100,Nebraska,Thurston,,Thurston
171.0,1621.0,100,Nebraska,Chase,,Chase
306.0,1320.0,100,Nebraska,Webster,,Webster
250.0,1345.0,100,Nebraska,Franklin,,Franklin
227.0,1317.0,100,Nebraska,Kimball,,Kimball
280.0,1257.0,100,Nebraska,Nance,,Nance
219.0,1302.0,100,Nebraska,Harlan,,Harlan
153.0,1380.0,100,Nebraska,Brown,,Brown
338.0,1143.0,100,Nebraska,Sherman,,Sherman
158.0,1216.0,100,Nebraska,Hitchcock,,Hitchcock
160.0,1202.0,100,Nebraska,Perkins,,Perkins
279.0,970.0,100,Nebraska,Pawnee,,Pawnee
161.0,1106.0,100,Nebraska,Frontier,,Frontier
210.0,911.0,100,Nebraska,Greeley,,Greeley
128.0,978.0,100,Nebraska,Boyd,,Boyd
153.0,869.0,100,Nebraska,Garden,,Garden
165.0,792.0,100,Nebraska,Gosper,,Gosper
120.0,809.0,100,Nebraska,Deuel,,Deuel
121.0,819.0,100,Nebraska,Garfield,,Garfield
89.0,823.0,100,Nebraska,Dundy,,Dundy
70.0,687.0,100,Nebraska,Rock,,Rock
77.0,602.0,100,Nebraska,Sioux,,Sioux
39.0,458.0,100,Nebraska,Keya Paha,,Keya Paha
30.0,471.0,100,Nebraska,Hayes,,Hayes
62.0,377.0,100,Nebraska,Wheeler,,Wheeler
32.0,400.0,100,Nebraska,Logan,,Logan
40.0,355.0,100,Nebraska,Hooker,,Hooker
20.0,367.0,100,Nebraska,Grant,,Grant
18.0,355.0,100,Nebraska,Banner,,Banner
30.0,344.0,100,Nebraska,Thomas,,Thomas
48.0,323.0,100,Nebraska,Loup,,Loup
30.0,273.0,100,Nebraska,Blaine,,Blaine
14.0,257.0,100,Nebraska,McPherson,,McPherson
16.0,237.0,100,Nebraska,Arthur,,Arthur
401068.0,319571.0,100,Nevada,Clark,,Clark
97032.0,94529.0,100,Nevada,Washoe,,Washoe
8453.0,17406.0,100,Nevada,Douglas,,Douglas
9610.0,13125.0,100,Nevada,Carson City,,Carson City
6146.0,16005.0,100,Nevada,Lyon,,Lyon
5095.0,13320.0,100,Nevada,Nye,,Nye
3400.0,13542.0,100,Nevada,Elko,,Elko
2210.0,7828.0,100,Nevada,Churchill,,Churchill
1386.0,4521.0,100,Nevada,Humboldt,,Humboldt
707.0,2723.0,100,Nevada,White Pine,,White Pine
752.0,1616.0,100,Nevada,Storey,,Storey
403.0,1828.0,100,Nevada,Lander,,Lander
285.0,1671.0,100,Nevada,Lincoln,,Lincoln
637.0,1179.0,100,Nevada,Mineral,,Mineral
430.0,1403.0,100,Nevada,Pershing,,Pershing
74.0,723.0,100,Nevada,Eureka,,Eureka
65.0,329.0,100,Nevada,Esmeralda,,Esmeralda
24700.0,21414.0,100,New Hampshire,,Manchester,Manchester
22690.0,17476.0,100,New Hampshire,,Nashua,Nashua
12884.0,7776.0,100,New Hampshire,,Concord,Concord
10118.0,6015.0,100,New Hampshire,,Dover,Dover
6825.0,9237.0,100,New Hampshire,,Derry,Derry
6068.0,9312.0,100,New Hampshire,,Salem,Salem
6267.0,7789.0,100,New Hampshire,,Rochester,Rochester
6405.0,7397.0,100,New Hampshire,,Merrimack,Merrimack
5968.0,7338.0,100,New Hampshire,,Londonderry,Londonderry
5851.0,6816.0,100,New Hampshire,,Bedford,Bedford
5306.0,7220.0,100,New Hampshire,,Hudson,Hudson
8911.0,3632.0,100,New Hampshire,,Portsmouth,Portsmouth
7932.0,3831.0,100,New Hampshire,,Keene,Keene
4953.0,4802.0,100,New Hampshire,,Hampton,Hampton
4146.0,5009.0,100,New Hampshire,,Goffstown,Goffstown
6501.0,2450.0,100,New Hampshire,,Durham,Durham
5514.0,3286.0,100,New Hampshire,,Exeter,Exeter
3507.0,4825.0,100,New Hampshire,,Windham,Windham
3816.0,3850.0,100,New Hampshire,,Milford,Milford
3436.0,4225.0,100,New Hampshire,,Hooksett,Hooksett
3303.0,4303.0,100,New Hampshire,,Laconia,Laconia
6561.0,926.0,100,New Hampshire,,Hanover,Hanover
2719.0,4624.0,100,New Hampshire,,Pelham,Pelham
3777.0,3271.0,100,New Hampshire,,Amherst,Amherst
4898.0,1841.0,100,New Hampshire,,Lebanon,Lebanon
2529.0,2680.0,100,New Hampshire,,Claremont,Claremont
1966.0,3186.0,100,New Hampshire,,Hampstead,Hampstead
3157.0,1836.0,100,New Hampshire,,Newmarket,Newmarket
1921.0,3151.0,100,New Hampshire,,Raymond,Raymond
2743.0,2301.0,100,New Hampshire,,Conway,Conway
2642.0,2388.0,100,New Hampshire,,Somersworth,Somersworth
2375.0,2469.0,100,New Hampshire,,Barrington,Barrington
2529.0,2310.0,100,New Hampshire,,Hollis,Hollis
1734.0,2957.0,100,New Hampshire,,Weare,Weare
2570.0,2119.0,100,New Hampshire,,Bow,Bow
1923.0,2720.0,100,New Hampshire,,Litchfield,Litchfield
2593.0,2005.0,100,New Hampshire,,Stratham,Stratham
1973.0,2504.0,100,New Hampshire,,Gilford,Gilford
1595.0,2743.0,100,New Hampshire,,Seabrook,Seabrook
1671.0,2595.0,100,New Hampshire,,Atkinson,Atkinson
1672.0,2531.0,100,New Hampshire,,Plaistow,Plaistow
1871.0,2176.0,100,New Hampshire,,Wolfeboro,Wolfeboro
1709.0,2160.0,100,New Hampshire,,Meredith,Meredith
2211.0,1579.0,100,New Hampshire,,Rye,Rye
1625.0,2117.0,100,New Hampshire,,Epping,Epping
1810.0,1919.0,100,New Hampshire,,Pembroke,Pembroke
1954.0,1766.0,100,New Hampshire,,Berlin,Berlin
2487.0,1179.0,100,New Hampshire,,Peterborough,Peterborough
2240.0,1427.0,100,New Hampshire,,Hopkinton,Hopkinton
1807.0,1828.0,100,New Hampshire,,Swanzey,Swanzey
2143.0,1394.0,100,New Hampshire,,Plymouth,Plymouth
1487.0,2049.0,100,New Hampshire,,Franklin,Franklin
1422.0,2081.0,100,New Hampshire,,Kingston,Kingston
1272.0,2192.0,100,New Hampshire,,Belmont,Belmont
1207.0,2144.0,100,New Hampshire,,Sandown,Sandown
1307.0,2031.0,100,New Hampshire,,Auburn,Auburn
1152.0,2201.0,100,New Hampshire,,Alton,Alton
1292.0,1961.0,100,New Hampshire,,Rindge,Rindge
1381.0,1792.0,100,New Hampshire,,New Boston,New Boston
1136.0,1950.0,100,New Hampshire,,Loudon,Loudon
1148.0,1888.0,100,New Hampshire,,Moultonborough,Moultonborough
1562.0,1448.0,100,New Hampshire,,North Hampton,North Hampton
1417.0,1501.0,100,New Hampshire,,Brookline,Brookline
1127.0,1785.0,100,New Hampshire,,Farmington,Farmington
1198.0,1588.0,100,New Hampshire,,Hillsborough,Hillsborough
1092.0,1727.0,100,New Hampshire,,Chester,Chester
1365.0,1511.0,100,New Hampshire,,Nottingham,Nottingham
1085.0,1665.0,100,New Hampshire,,Newport,Newport
1765.0,1094.0,100,New Hampshire,,New London,New London
1091.0,1607.0,100,New Hampshire,,Deerfield,Deerfield
1239.0,1436.0,100,New Hampshire,,Littleton,Littleton
769.0,1894.0,100,New Hampshire,,New Ipswich,New Ipswich
1311.0,1284.0,100,New Hampshire,,Jaffrey,Jaffrey
873.0,1741.0,100,New Hampshire,,Wakefield,Wakefield
991.0,1593.0,100,New Hampshire,,Newton,Newton
965.0,1591.0,100,New Hampshire,,Fremont,Fremont
1429.0,1060.0,100,New Hampshire,,Henniker,Henniker
1630.0,824.0,100,New Hampshire,,Lee,Lee
919.0,1546.0,100,New Hampshire,,Epsom,Epsom
924.0,1520.0,100,New Hampshire,,Barnstead,Barnstead
1396.0,1074.0,100,New Hampshire,,Greenland,Greenland
1056.0,1385.0,100,New Hampshire,,Northwood,Northwood
860.0,1580.0,100,New Hampshire,,Danville,Danville
855.0,1553.0,100,New Hampshire,,Candia,Candia
1145.0,1267.0,100,New Hampshire,,Brentwood,Brentwood
1445.0,931.0,100,New Hampshire,,Enfield,Enfield
1109.0,1289.0,100,New Hampshire,,Strafford,Strafford
884.0,1330.0,100,New Hampshire,,Northfield,Northfield
1041.0,1159.0,100,New Hampshire,,Charlestown,Charlestown
847.0,1339.0,100,New Hampshire,,Milton,Milton
788.0,1333.0,100,New Hampshire,,Gilmanton,Gilmanton
1028.0,1061.0,100,New Hampshire,,Wilton,Wilton
874.0,1203.0,100,New Hampshire,,Allenstown,Allenstown
770.0,1294.0,100,New Hampshire,,Ossipee,Ossipee
1166.0,910.0,100,New Hampshire,,Chesterfield,Chesterfield
785.0,1186.0,100,New Hampshire,,Haverhill,Haverhill
928.0,1044.0,100,New Hampshire,,Sunapee,Sunapee
1169.0,755.0,100,New Hampshire,,Walpole,Walpole
1265.0,699.0,100,New Hampshire,,Grantham,Grantham
691.0,1125.0,100,New Hampshire,,Pittsfield,Pittsfield
1094.0,730.0,100,New Hampshire,,Bartlett,Bartlett
748.0,1035.0,100,New Hampshire,,Sanbornton,Sanbornton
938.0,850.0,100,New Hampshire,,Canaan,Canaan
890.0,870.0,100,New Hampshire,,Campton,Campton
833.0,929.0,100,New Hampshire,,Boscawen,Boscawen
780.0,973.0,100,New Hampshire,,Tilton,Tilton
681.0,1026.0,100,New Hampshire,,Dunbarton,Dunbarton
